Inicio
PROGRESSBAR___:  0 | REORDERPLAYLIST___:  0
	at java.awt.EventQueue.dispatchEvent(Unknown Source)
	at java.awt.EventDispatchThread.pumpOneEventForFilters(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForFilter(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.run(Unknown Source)
cont: 62((( apos os testes))) featureamp:truebase:truegui:truefilesupport:truevolumecontrol:trueskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:trueprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:trueloadfolder:trueskiprepeat:trueshufflerepeat:truewave:falsemp3:trueskins:truedark:falseclearplaylist:false



 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:truequeueremove:truereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:truequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:trueloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:trueclearplaylist:true
Exception in thread "AWT-EventQueue-0" java.lang.NullPointerException
	at gui.Playlist.loadFolder(Playlist.java:54)
	at gui.Main.chooseFolder(Main.java:1035)
	at gui.Main.access$4(Main.java:1027)
	at gui.Main$6.actionPerformed(Main.java:288)
	at javax.swing.AbstractButton.fireActionPerformed(Unknown Source)
	at javax.swing.AbstractButton$Handler.actionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.fireActionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.setPressed(Unknown Source)
	at javax.swing.AbstractButton.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI$Handler.mouseReleased(Unknown Source)
	at java.awt.Component.processMouseEvent(Unknown Source)
	at javax.swing.JComponent.processMouseEvent(Unknown Source)
	at java.awt.Component.processEvent(Unknown Source)
	at java.awt.Container.processEvent(Unknown Source)
	at java.awt.Component.dispatchEventImpl(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
	at java.awt.LightweightDispatcher.retargetMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.processMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.dispatchEvent(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Window.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
	at java.awt.EventQueue.dispatchEventImpl(Unknown Source)
	at java.awt.EventQueue.access$500(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue$4.run(Unknown Source)
	at java.awt.EventQueue$4.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue.dispatchEvent(Unknown Source)
	at java.awt.EventDispatchThread.pumpOneEventForFilters(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForFilter(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.run(Unknown Source)
cont: 63((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:truequeueremove:truereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:truequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:trueloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:trueclearplaylist:true


 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:truequeueremove:falsereorderplaylist:falseplaylist:truelight:falsesaveandloadplaylist:truequeuetrack:falsemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:trueclearplaylist:true
Exception in thread "AWT-EventQueue-0" java.lang.NullPointerException
	at gui.Playlist.loadFolder(Playlist.java:54)
	at gui.Main.chooseFolder(Main.java:1035)
	at gui.Main.access$4(Main.java:1027)
	at gui.Main$6.actionPerformed(Main.java:288)
	at javax.swing.AbstractButton.fireActionPerformed(Unknown Source)
	at javax.swing.AbstractButton$Handler.actionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.fireActionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.setPressed(Unknown Source)
	at javax.swing.AbstractButton.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI$Handler.mouseReleased(Unknown Source)
	at java.awt.Component.processMouseEvent(Unknown Source)
	at javax.swing.JComponent.processMouseEvent(Unknown Source)
	at java.awt.Component.processEvent(Unknown Source)
	at java.awt.Container.processEvent(Unknown Source)
	at java.awt.Component.dispatchEventImpl(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
	at java.awt.LightweightDispatcher.retargetMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.processMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.dispatchEvent(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Window.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
	at java.awt.EventQueue.dispatchEventImpl(Unknown Source)
	at java.awt.EventQueue.access$500(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue$4.run(Unknown Source)
	at java.awt.EventQueue$4.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue.dispatchEvent(Unknown Source)
	at java.awt.EventDispatchThread.pumpOneEventForFilters(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForFilter(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.run(Unknown Source)
cont: 64((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:truequeueremove:falsereorderplaylist:falseplaylist:truelight:falsesaveandloadplaylist:truequeuetrack:falsemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:trueclearplaylist:true


 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:trueloadfolder:trueskiprepeat:trueshufflerepeat:truewave:falsemp3:trueskins:truedark:trueclearplaylist:false
Exception in thread "AWT-EventQueue-0" java.lang.NullPointerException
	at gui.Main.clearCover(Main.java:896)
	at gui.Main.createPlayback__wrappee__ShowCover(Main.java:639)
	at gui.Main.createPlayback__wrappee__VolumeControl(Main.java:674)
	at gui.Main.createPlayback__wrappee__Mute(Main.java:686)
	at gui.Main.createPlayback(Main.java:703)
	at gui.Main.playFile(Main.java:597)
	at gui.Main.playNext(Main.java:995)
	at gui.Main.updateWindow(Main.java:776)
	at gui.Main.access$0(Main.java:768)
	at gui.Main$1$1.run(Main.java:711)
	at java.awt.event.InvocationEvent.dispatch(Unknown Source)
	at java.awt.EventQueue.dispatchEventImpl(Unknown Source)
	at java.awt.EventQueue.access$500(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue.dispatchEvent(Unknown Source)
	at java.awt.EventDispatchThread.pumpOneEventForFilters(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForFilter(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForFilter(Unknown Source)
	at java.awt.WaitDispatchSupport$2.run(Unknown Source)
	at java.awt.WaitDispatchSupport$4.run(Unknown Source)
	at java.awt.WaitDispatchSupport$4.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.awt.WaitDispatchSupport.enter(Unknown Source)
	at java.awt.Dialog.show(Unknown Source)
	at javax.swing.JFileChooser.showDialog(Unknown Source)
	at javax.swing.JFileChooser.showOpenDialog(Unknown Source)
	at gui.Main.chooseFile(Main.java:580)
	at gui.Main.access$15(Main.java:575)
	at gui.Main$18.actionPerformed(Main.java:534)
	at javax.swing.AbstractButton.fireActionPerformed(Unknown Source)
	at javax.swing.AbstractButton$Handler.actionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.fireActionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.setPressed(Unknown Source)
	at javax.swing.AbstractButton.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI$Handler.mouseReleased(Unknown Source)
	at java.awt.Component.processMouseEvent(Unknown Source)
	at javax.swing.JComponent.processMouseEvent(Unknown Source)
	at java.awt.Component.processEvent(Unknown Source)
	at java.awt.Container.processEvent(Unknown Source)
	at java.awt.Component.dispatchEventImpl(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
	at java.awt.LightweightDispatcher.retargetMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.processMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.dispatchEvent(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Window.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
	at java.awt.EventQueue.dispatchEventImpl(Unknown Source)
	at java.awt.EventQueue.access$500(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue$4.run(Unknown Source)
	at java.awt.EventQueue$4.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue.dispatchEvent(Unknown Source)
	at java.awt.EventDispatchThread.pumpOneEventForFilters(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForFilter(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.run(Unknown Source)
cont: 65((( apos os testes))) featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:trueloadfolder:trueskiprepeat:trueshufflerepeat:truewave:falsemp3:trueskins:truedark:trueclearplaylist:false



 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:trueskiptrack:trueremovetrack:truequeueremove:falsereorderplaylist:falseplaylist:truelight:truesaveandloadplaylist:truequeuetrack:falsemute:trueprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:trueloadfolder:trueskiprepeat:trueshufflerepeat:truewave:falsemp3:trueskins:truedark:falseclearplaylist:true
cont: 66((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:trueskiptrack:trueremovetrack:truequeueremove:falsereorderplaylist:falseplaylist:truelight:truesaveandloadplaylist:truequeuetrack:falsemute:trueprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:trueloadfolder:trueskiprepeat:trueshufflerepeat:truewave:falsemp3:trueskins:truedark:falseclearplaylist:true


 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:trueskiptrack:trueremovetrack:truequeueremove:falsereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:truequeuetrack:falsemute:trueprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:trueloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:trueclearplaylist:true
Exception in thread "AWT-EventQueue-0" java.lang.NullPointerException
	at gui.Playlist.loadFolder(Playlist.java:54)
	at gui.Main.chooseFolder(Main.java:1035)
	at gui.Main.access$4(Main.java:1027)
	at gui.Main$6.actionPerformed(Main.java:288)
	at javax.swing.AbstractButton.fireActionPerformed(Unknown Source)
	at javax.swing.AbstractButton$Handler.actionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.fireActionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.setPressed(Unknown Source)
	at javax.swing.AbstractButton.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI$Handler.mouseReleased(Unknown Source)
	at java.awt.Component.processMouseEvent(Unknown Source)
	at javax.swing.JComponent.processMouseEvent(Unknown Source)
	at java.awt.Component.processEvent(Unknown Source)
	at java.awt.Container.processEvent(Unknown Source)
	at java.awt.Component.dispatchEventImpl(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
	at java.awt.LightweightDispatcher.retargetMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.processMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.dispatchEvent(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Window.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
	at java.awt.EventQueue.dispatchEventImpl(Unknown Source)
	at java.awt.EventQueue.access$500(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue$4.run(Unknown Source)
	at java.awt.EventQueue$4.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue.dispatchEvent(Unknown Source)
	at java.awt.EventDispatchThread.pumpOneEventForFilters(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForFilter(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.run(Unknown Source)
cont: 67((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:trueskiptrack:trueremovetrack:truequeueremove:falsereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:truequeuetrack:falsemute:trueprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:trueloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:trueclearplaylist:true


 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:trueskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:trueprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:trueloadfolder:trueskiprepeat:trueshufflerepeat:truewave:falsemp3:trueskins:truedark:trueclearplaylist:false
cont: 68((( apos os testes))) featureamp:truebase:truegui:truefilesupport:truevolumecontrol:trueskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:trueprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:trueloadfolder:trueskiprepeat:trueshufflerepeat:truewave:falsemp3:trueskins:truedark:trueclearplaylist:false


 ----------------------- 



featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:truequeueremove:truereorderplaylist:trueplaylist:truelight:truesaveandloadplaylist:truequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:falseclearplaylist:true
cont: 69((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:truequeueremove:truereorderplaylist:trueplaylist:truelight:truesaveandloadplaylist:truequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:falseclearplaylist:true


 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:truequeueremove:truereorderplaylist:falseplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:trueloadfolder:trueskiprepeat:trueshufflerepeat:truewave:falsemp3:trueskins:truedark:trueclearplaylist:true
Exception in thread "AWT-EventQueue-0" java.lang.NullPointerException
	at gui.Playlist.loadFolder(Playlist.java:54)
	at gui.Main.chooseFolder(Main.java:1035)
	at gui.Main.access$4(Main.java:1027)
	at gui.Main$6.actionPerformed(Main.java:288)
	at javax.swing.AbstractButton.fireActionPerformed(Unknown Source)
	at javax.swing.AbstractButton$Handler.actionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.fireActionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.setPressed(Unknown Source)
	at javax.swing.AbstractButton.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI$Handler.mouseReleased(Unknown Source)
	at java.awt.Component.processMouseEvent(Unknown Source)
	at javax.swing.JComponent.processMouseEvent(Unknown Source)
	at java.awt.Component.processEvent(Unknown Source)
	at java.awt.Container.processEvent(Unknown Source)
	at java.awt.Component.dispatchEventImpl(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
	at java.awt.LightweightDispatcher.retargetMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.processMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.dispatchEvent(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Window.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
	at java.awt.EventQueue.dispatchEventImpl(Unknown Source)
	at java.awt.EventQueue.access$500(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue$4.run(Unknown Source)
	at java.awt.EventQueue$4.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue.dispatchEvent(Unknown Source)
	at java.awt.EventDispatchThread.pumpOneEventForFilters(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForFilter(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.run(Unknown Source)
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:truequeueremove:truereorderplaylist:falseplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:trueloadfolder:trueskiprepeat:trueshufflerepeat:truewave:falsemp3:trueskins:truedark:trueclearplaylist:true


 ----------------------- 


cont: 70((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:trueskiptrack:trueremovetrack:truequeueremove:truereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:truequeuetrack:truemute:trueprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:falsemp3:trueskins:truedark:trueclearplaylist:true
Exception in thread "AWT-EventQueue-0" java.lang.NullPointerException
	at gui.Playlist.loadFolder(Playlist.java:54)
	at gui.Main.chooseFolder(Main.java:1035)
	at gui.Main.access$4(Main.java:1027)
	at gui.Main$6.actionPerformed(Main.java:288)
	at javax.swing.AbstractButton.fireActionPerformed(Unknown Source)
	at javax.swing.AbstractButton$Handler.actionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.fireActionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.setPressed(Unknown Source)
	at javax.swing.AbstractButton.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI$Handler.mouseReleased(Unknown Source)
	at java.awt.Component.processMouseEvent(Unknown Source)
	at javax.swing.JComponent.processMouseEvent(Unknown Source)
	at java.awt.Component.processEvent(Unknown Source)
	at java.awt.Container.processEvent(Unknown Source)
	at java.awt.Component.dispatchEventImpl(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
	at java.awt.LightweightDispatcher.retargetMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.processMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.dispatchEvent(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Window.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
	at java.awt.EventQueue.dispatchEventImpl(Unknown Source)
	at java.awt.EventQueue.access$500(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue$4.run(Unknown Source)
	at java.awt.EventQueue$4.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue.dispatchEvent(Unknown Source)
	at java.awt.EventDispatchThread.pumpOneEventForFilters(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForFilter(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.run(Unknown Source)
cont: 71((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:trueskiptrack:trueremovetrack:truequeueremove:truereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:truequeuetrack:truemute:trueprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:falsemp3:trueskins:truedark:trueclearplaylist:true


 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:trueskiptrack:trueremovetrack:truequeueremove:truereorderplaylist:falseplaylist:truelight:falsesaveandloadplaylist:truequeuetrack:truemute:trueprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:trueloadfolder:trueskiprepeat:trueshufflerepeat:truewave:falsemp3:trueskins:truedark:trueclearplaylist:true
Exception in thread "AWT-EventQueue-0" java.lang.NullPointerException
	at gui.Main.clearCover(Main.java:896)
	at gui.Main.createPlayback__wrappee__ShowCover(Main.java:639)
	at gui.Main.createPlayback__wrappee__VolumeControl(Main.java:677)
	at gui.Main.createPlayback__wrappee__Mute(Main.java:689)
	at gui.Main.createPlayback(Main.java:703)
	at gui.Main.playFile(Main.java:597)
	at gui.Main.playNext(Main.java:995)
	at gui.Main.updateWindow(Main.java:776)
	at gui.Main.access$0(Main.java:768)
	at gui.Main$1$1.run(Main.java:711)
	at java.awt.event.InvocationEvent.dispatch(Unknown Source)
	at java.awt.EventQueue.dispatchEventImpl(Unknown Source)
	at java.awt.EventQueue.access$500(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue.dispatchEvent(Unknown Source)
	at java.awt.EventDispatchThread.pumpOneEventForFilters(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForFilter(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForFilter(Unknown Source)
	at java.awt.WaitDispatchSupport$2.run(Unknown Source)
	at java.awt.WaitDispatchSupport$4.run(Unknown Source)
	at java.awt.WaitDispatchSupport$4.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.awt.WaitDispatchSupport.enter(Unknown Source)
	at java.awt.Dialog.show(Unknown Source)
	at javax.swing.JFileChooser.showDialog(Unknown Source)
	at javax.swing.JFileChooser.showOpenDialog(Unknown Source)
	at gui.Main.chooseFile(Main.java:580)
	at gui.Main.access$15(Main.java:575)
	at gui.Main$18.actionPerformed(Main.java:534)
