Inicio
PROGRESSBAR___:  0 | REORDERPLAYLIST___:  0


 ----------------------- 


cont: 46((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:falseclearplaylist:trueshowcover:false
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:falseclearplaylist:trueshowcover:false


 ----------------------- 


cont: 47((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:truewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:falseskins:truedark:falseclearplaylist:trueshowcover:true
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:truewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:falseskins:truedark:falseclearplaylist:trueshowcover:truecont: 48((( apos os testes))) 



 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:falseskins:truedark:falseclearplaylist:trueshowcover:true
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:falseskins:truedark:falseclearplaylist:trueshowcover:true


 ----------------------- 


cont: 49((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:false
cont: 50((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:falsewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:trueloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:trueskins:truedark:falseclearplaylist:falseshowcover:true
OGG
null - null  00:00:10 - 
null - null  00:00:10 - 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:falsewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:trueloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:trueskins:truedark:falseclearplaylist:falseshowcover:true


 ----------------------- 


cont: 51((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:trueskins:truedark:trueclearplaylist:trueshowcover:false
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:trueskins:truedark:trueclearplaylist:trueshowcover:false


 ----------------------- 


cont: 52((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:falseskins:truedark:trueclearplaylist:trueshowcover:true
cont: 53((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:falseskins:truedark:trueclearplaylist:trueshowcover:true


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:truewav:truereorderplaylist:falseplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:falseclearplaylist:trueshowcover:true
cont: 54((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:truewav:truereorderplaylist:falseplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:falseclearplaylist:trueshowcover:true


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:falseskins:truedark:trueclearplaylist:trueshowcover:false
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:falseskins:truedark:trueclearplaylist:trueshowcover:false


 ----------------------- 


cont: 55((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:trueloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:falseclearplaylist:trueshowcover:true
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:trueloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:falseclearplaylist:trueshowcover:true


 ----------------------- 


cont: 56((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:falsewav:truereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:trueloadfolder:truetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:true
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:falsewav:truereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:trueloadfolder:truetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:true


 ----------------------- 


cont: 57((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:truewav:truereorderplaylist:falseplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:falseskins:truedark:falseclearplaylist:trueshowcover:false
cont: 58((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:truewav:truereorderplaylist:falseplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:falseskins:truedark:falseclearplaylist:trueshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:trueloadfolder:truetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:trueshowcover:true
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:trueloadfolder:truetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:trueshowcover:true


 ----------------------- 


cont: 59((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:trueshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:falsemp3:falseskins:truedark:falseclearplaylist:falseshowcover:true
WAV
C:\Users\Fischer_PC\Documents\2019_CSS_projetos\workspace_IncLing\FeatureAMP8\media\alarme.wav
cont: 60((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:trueshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:falsemp3:falseskins:truedark:falseclearplaylist:falseshowcover:true


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:falsewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:falseskins:truedark:falseclearplaylist:falseshowcover:false
cont: 61((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:falsewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:falseskins:truedark:falseclearplaylist:falseshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:truewav:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:falseskins:truedark:trueclearplaylist:trueshowcover:true
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:truewav:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:falseskins:truedark:trueclearplaylist:trueshowcover:true


 ----------------------- 


cont: 62((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:true
cont: 63((( apos os testes))) featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:true


 ----------------------- 



featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:trueloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:falseclearplaylist:trueshowcover:false
C:\Users\Fischer_PC\Documents\2019_CSS_projetos\dataset_with_mutant\FeatureAMP8\media\discreet.mp3
C:\Users\Fischer_PC\Documents\2019_CSS_projetos\dataset_with_mutant\FeatureAMP8\media\insight.mp3
C:\Users\Fischer_PC\Documents\2019_CSS_projetos\dataset_with_mutant\FeatureAMP8\media\just-like-magic.mp3
C:\Users\Fischer_PC\Documents\2019_CSS_projetos\dataset_with_mutant\FeatureAMP8\media\long-expected.mp3
C:\Users\Fischer_PC\Documents\2019_CSS_projetos\dataset_with_mutant\FeatureAMP8\media\long-expected.mp3
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:trueloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:falseclearplaylist:trueshowcover:falsecont: 64((( apos os testes))) 



 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:falsewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:trueloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:falseskins:truedark:trueclearplaylist:falseshowcover:true
cont: 65((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:falsewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:trueloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:falseskins:truedark:trueclearplaylist:falseshowcover:true


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:trueloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:true
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:trueloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:truecont: 66((( apos os testes))) 



 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:falseskins:truedark:trueclearplaylist:trueshowcover:false
cont: 67((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:falseskins:truedark:trueclearplaylist:trueshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:true
cont: 68((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:true


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:trueshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:falseclearplaylist:falseshowcover:true
WAV
C:\Users\Fischer_PC\Documents\2019_CSS_projetos\workspace_IncLing\FeatureAMP8\media\alarme.wav
OGG
C:\Users\Fischer_PC\Documents\2019_CSS_projetos\workspace_IncLing\FeatureAMP8\media\discreet.OGG
null - null  00:00:10 - 
null - null  00:00:10 - 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:trueshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:falseclearplaylist:falseshowcover:truecont: 69((( apos os testes))) 



 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:trueclearplaylist:trueshowcover:false
Exception in thread "Timer-3588" java.lang.NullPointerException
	at engine.Application.setProgress(Application.java:1360)
	at engine.Application.changetime(Application.java:1562)
	at engine.Application$Task.run(Application.java:1623)
	at java.util.TimerThread.mainLoop(Unknown Source)
	at java.util.TimerThread.run(Unknown Source)
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:trueclearplaylist:trueshowcover:false


 ----------------------- 


cont: 70((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:falsewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:falseskins:truedark:falseclearplaylist:falseshowcover:true
cont: 71((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:falsewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:falseskins:truedark:falseclearplaylist:falseshowcover:true


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:trueloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:true
cont: 72((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:trueloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:true


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:falseskins:truedark:falseclearplaylist:trueshowcover:false
cont: 73((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:falseskins:truedark:falseclearplaylist:trueshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:falseclearplaylist:trueshowcover:false
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:falseclearplaylist:trueshowcover:false


 ----------------------- 


cont: 74((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:falseclearplaylist:falseshowcover:false
OGG
C:\Users\Fischer_PC\Documents\2019_CSS_projetos\workspace_IncLing\FeatureAMP8\media\discreet.OGG
null - null  00:00:10 - 
null - null  00:00:10 - 
cont: 75((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:falseclearplaylist:falseshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:falseclearplaylist:trueshowcover:false
Exception in thread "Timer-3596" java.lang.NullPointerException
	at engine.Application.setProgress(Application.java:1360)
	at engine.Application.changetime(Application.java:1562)
	at engine.Application$Task.run(Application.java:1623)
	at java.util.TimerThread.mainLoop(Unknown Source)
	at java.util.TimerThread.run(Unknown Source)
cont: 76((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:falseclearplaylist:trueshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:true
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:truecont: 77((( apos os testes))) 



 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:falseclearplaylist:falseshowcover:true
C:\Users\Fischer_PC\Documents\2019_CSS_projetos\workspace_IncLing\FeatureAMP8\media\note.mp3
C:\Users\Fischer_PC\Documents\2019_CSS_projetos\workspace_IncLing\FeatureAMP8\media\note.mp3
C:\Users\Fischer_PC\Documents\2019_CSS_projetos\workspace_IncLing\FeatureAMP8\media\note.mp3
cont: 78((( apos os testes))) 
