VolumeControl:false, SkipTrack:false, RemoveTrack:false, QueueRemove:false, ReorderPlaylist:false, Playlist:false, Light:true, SaveAndLoadPlaylist:false, GUI:true, FeatureAMP:true, QueueTrack:false, Mute:false, ProgressBar:true, Progress:true, ShowTime:true, PlaylistControls:false, ShowCover:false, LoadFolder:false, SkipRepeat:false, ShuffleRepeat:false, Base:true, Wave:true, MP3:true, Skins:true, Dark:false, ClearPlaylist:false, FileSupport:true, 
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
	at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:26)
	at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:363)
	at org.junit.runners.Suite.runChild(Suite.java:128)
	at org.junit.runners.Suite.runChild(Suite.java:27)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:363)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:137)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:115)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:105)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:94)
	at experiment.MainTestFeatureAMP5___ToolsFeatureIDE.executeJunitTestCase(MainTestFeatureAMP5___ToolsFeatureIDE.java:114)
	at experiment.MainTestFeatureAMP5___ToolsFeatureIDE.expRun(MainTestFeatureAMP5___ToolsFeatureIDE.java:154)
	at experiment.MainTestFeatureAMP5___ToolsFeatureIDE.main(MainTestFeatureAMP5___ToolsFeatureIDE.java:160)

3 java.lang.IllegalStateException: Expecting component javax.swing.JFileChooser[name=null, dialogTitle=null, dialogType=OPEN_DIALOG, currentDirectory=C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP5\media, enabled=true, visible=true, showing=false] to be showing on the screen
4 null
5 playMP3Test(testset.AppGUITest)
6 class java.lang.IllegalStateException
7 playMP3Test(testset.AppGUITest)
cont: 145((( apos os testes))) featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:truewave:truemp3:trueskins:truedark:falseclearplaylist:false


 ----------------------- 



Configuration:
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:falseclearplaylist:false

featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:falseclearplaylist:falsecont: 146((( apos os testes))) 



 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:falseclearplaylist:false

Configuration:
cont: 147((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:falseclearplaylist:falseConfiguration:



 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:falseclearplaylist:false

cont: 148((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:falseclearplaylist:falseConfiguration:



 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:truewave:truemp3:trueskins:truedark:falseclearplaylist:false

featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:truewave:truemp3:trueskins:truedark:falseclearplaylist:falsecont: 149((( apos os testes))) 
Configuration:



 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:trueclearplaylist:false

cont: 150((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:trueclearplaylist:falseConfiguration:



 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:trueclearplaylist:false

cont: 151((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:trueclearplaylist:falseConfiguration:



 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:truewave:truemp3:trueskins:truedark:trueclearplaylist:false

cont: 152((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:truewave:truemp3:trueskins:truedark:trueclearplaylist:falseConfiguration:



 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:trueclearplaylist:false

cont: 153((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:trueclearplaylist:falseConfiguration:



 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:trueclearplaylist:false

featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:trueclearplaylist:false
cont: 154((( apos os testes))) 
Configuration:


 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:trueclearplaylist:false

featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:trueclearplaylist:falsecont: 155((( apos os testes))) 
Configuration:



 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:truewave:truemp3:trueskins:truedark:trueclearplaylist:false

cont: 156((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:falsesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:trueplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:truewave:truemp3:trueskins:truedark:trueclearplaylist:falseConfiguration:



 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:falseclearplaylist:false

cont: 157((( apos os testes))) featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:falseclearplaylist:false


 ----------------------- 



Configuration:
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:falseclearplaylist:false

featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:falseclearplaylist:false


 ----------------------- 


cont: 158((( apos os testes))) 
Configuration:
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:truewave:truemp3:trueskins:truedark:falseclearplaylist:false

cont: 159((( apos os testes))) featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:truewave:truemp3:trueskins:truedark:falseclearplaylist:false
Configuration:



 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:falseclearplaylist:false

featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:trueplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:falseclearplaylist:false


 ----------------------- 


cont: 160((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:falseclearplaylist:false

Configuration:
cont: 161((( apos os testes))) 
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:trueshufflerepeat:truewave:truemp3:trueskins:truedark:falseclearplaylist:falseConfiguration:



 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:falseclearplaylist:false

Exception in thread "AWT-EventQueue-0" java.lang.OutOfMemoryError: Java heap space
	at java.io.PushbackInputStream.<init>(Unknown Source)
	at javazoom.spi.mpeg.sampled.file.MpegAudioFileReader.getAudioFileFormat(Unknown Source)
	at org.tritonus.share.sampled.file.TAudioFileReader.getAudioInputStream(TAudioFileReader.java:360)
	at org.tritonus.share.sampled.file.TAudioFileReader.getAudioInputStream(TAudioFileReader.java:315)
	at javazoom.spi.mpeg.sampled.file.MpegAudioFileReader.getAudioInputStream(Unknown Source)
	at javazoom.spi.mpeg.sampled.file.MpegAudioFileReader.getAudioInputStream(Unknown Source)
	at javax.sound.sampled.AudioSystem.getAudioInputStream(Unknown Source)
	at engine.AudioFile.readMetaData(AudioFile.java:86)
	at engine.AudioFile.<init>(AudioFile.java:27)
	at gui.Main.chooseFile(Main.java:584)
	at gui.Main.access$15(Main.java:575)
	at gui.Main$18.actionPerformed(Main.java:534)
	at javax.swing.AbstractButton.fireActionPerformed(Unknown Source)
	at javax.swing.AbstractButton$Handler.actionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.fireActionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.setPressed(Unknown Source)
	at javax.swing.AbstractButton.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI$Handler.mouseReleased(Unknown Source)
	at java.awt.Component.processMouseEvent(Unknown Source)
	at javax.swing.JComponent.processMouseEvent(Unknown Source)
	at java.awt.Component.processEvent(Unknown Source)
	at java.awt.Container.processEvent(Unknown Source)
	at java.awt.Component.dispatchEventImpl(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
	at java.awt.LightweightDispatcher.retargetMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.processMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.dispatchEvent(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Window.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)

 featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:falseclearplaylist:false
1 null
2 java.lang.AssertionError
	at org.junit.Assert.fail(Assert.java:86)
	at org.junit.Assert.assertTrue(Assert.java:41)
	at org.junit.Assert.assertTrue(Assert.java:52)
	at testset.AppGUITest.playWavTest(AppGUITest.java:106)
	at sun.reflect.GeneratedMethodAccessor37.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.lang.reflect.Method.invoke(Unknown Source)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
	at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:26)
	at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:363)
	at org.junit.runners.Suite.runChild(Suite.java:128)
	at org.junit.runners.Suite.runChild(Suite.java:27)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:363)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:137)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:115)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:105)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:94)
	at experiment.MainTestFeatureAMP5___ToolsFeatureIDE.executeJunitTestCase(MainTestFeatureAMP5___ToolsFeatureIDE.java:114)
	at experiment.MainTestFeatureAMP5___ToolsFeatureIDE.expRun(MainTestFeatureAMP5___ToolsFeatureIDE.java:154)
	at experiment.MainTestFeatureAMP5___ToolsFeatureIDE.main(MainTestFeatureAMP5___ToolsFeatureIDE.java:160)

3 java.lang.AssertionError
4 null
5 playWavTest(testset.AppGUITest)
6 class java.lang.AssertionError
7 playWavTest(testset.AppGUITest)
featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:trueremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:falsewave:truemp3:trueskins:truedark:falseclearplaylist:falsecont: 162((( apos os testes))) 
Configuration:



 ----------------------- 


featureamp:truebase:truegui:truefilesupport:truevolumecontrol:falseskiptrack:falseremovetrack:falsequeueremove:falsereorderplaylist:falseplaylist:truelight:truesaveandloadplaylist:falsequeuetrack:truemute:falseprogressbar:trueprogress:trueshowtime:falseplaylistcontrols:trueshowcover:falseloadfolder:trueskiprepeat:falseshufflerepeat:truewave:truemp3:trueskins:truedark:falseclearplaylist:false

Exception in thread "AWT-EventQueue-0" java.lang.OutOfMemoryError: Java heap space
	at java.io.PushbackInputStream.<init>(Unknown Source)
	at javazoom.spi.mpeg.sampled.file.MpegAudioFileReader.getAudioFileFormat(Unknown Source)
	at org.tritonus.share.sampled.file.TAudioFileReader.getAudioInputStream(TAudioFileReader.java:360)
	at org.tritonus.share.sampled.file.TAudioFileReader.getAudioInputStream(TAudioFileReader.java:315)
	at javazoom.spi.mpeg.sampled.file.MpegAudioFileReader.getAudioInputStream(Unknown Source)
	at javazoom.spi.mpeg.sampled.file.MpegAudioFileReader.getAudioInputStream(Unknown Source)
	at javax.sound.sampled.AudioSystem.getAudioInputStream(Unknown Source)
	at engine.Playback.<init>(Playback.java:55)
	at gui.Main.createPlayback__wrappee__Base(Main.java:628)
	at gui.Main.createPlayback__wrappee__ShowCover(Main.java:636)
	at gui.Main.createPlayback__wrappee__VolumeControl(Main.java:674)
	at gui.Main.createPlayback__wrappee__Mute(Main.java:686)
	at gui.Main.createPlayback(Main.java:703)
	at gui.Main.playFile(Main.java:597)
	at gui.Main.playNext(Main.java:995)
	at gui.Main.chooseFile(Main.java:588)
	at gui.Main.access$15(Main.java:575)
	at gui.Main$18.actionPerformed(Main.java:534)
	at javax.swing.AbstractButton.fireActionPerformed(Unknown Source)
	at javax.swing.AbstractButton$Handler.actionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.fireActionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.setPressed(Unknown Source)
	at javax.swing.AbstractButton.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI$Handler.mouseReleased(Unknown Source)
	at java.awt.Component.processMouseEvent(Unknown Source)
	at javax.swing.JComponent.processMouseEvent(Unknown Source)
	at java.awt.Component.processEvent(Unknown Source)
	at java.awt.Container.processEvent(Unknown Source)
	at java.awt.Component.dispatchEventImpl(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
Exception in thread "AWT-EventQueue-0" java.lang.OutOfMemoryError: Java heap space
	at java.io.PushbackInputStream.<init>(Unknown Source)
	at javazoom.spi.mpeg.sampled.file.MpegAudioFileReader.getAudioFileFormat(Unknown Source)
	at org.tritonus.share.sampled.file.TAudioFileReader.getAudioInputStream(TAudioFileReader.java:360)
	at org.tritonus.share.sampled.file.TAudioFileReader.getAudioInputStream(TAudioFileReader.java:315)
	at javazoom.spi.mpeg.sampled.file.MpegAudioFileReader.getAudioInputStream(Unknown Source)
	at javazoom.spi.mpeg.sampled.file.MpegAudioFileReader.getAudioInputStream(Unknown Source)
	at javax.sound.sampled.AudioSystem.getAudioInputStream(Unknown Source)
	at engine.Playback.<init>(Playback.java:55)
	at gui.Main.createPlayback__wrappee__Base(Main.java:628)
	at gui.Main.createPlayback__wrappee__ShowCover(Main.java:636)
	at gui.Main.createPlayback__wrappee__VolumeControl(Main.java:674)
	at gui.Main.createPlayback__wrappee__Mute(Main.java:686)
	at gui.Main.createPlayback(Main.java:703)
	at gui.Main.playFile(Main.java:597)
	at gui.Main.playNext(Main.java:995)
	at gui.Main.chooseFile(Main.java:588)
	at gui.Main.access$15(Main.java:575)
	at gui.Main$18.actionPerformed(Main.java:534)
	at javax.swing.AbstractButton.fireActionPerformed(Unknown Source)
	at javax.swing.AbstractButton$Handler.actionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.fireActionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.setPressed(Unknown Source)
	at javax.swing.AbstractButton.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI$Handler.mouseReleased(Unknown Source)
	at java.awt.Component.processMouseEvent(Unknown Source)
	at javax.swing.JComponent.processMouseEvent(Unknown Source)
	at java.awt.Component.processEvent(Unknown Source)
	at java.awt.Container.processEvent(Unknown Source)
	at java.awt.Component.dispatchEventImpl(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)

